"permutation_id","is_identity","leaky_auroc","leaky_pr_auc","leaky_balanced_accuracy","leaky_mcc","leaky_sensitivity","leaky_specificity","guarded_auroc","guarded_pr_auc","guarded_balanced_accuracy","guarded_mcc","guarded_sensitivity","guarded_specificity","gap_auroc","gap_pr_auc","runtime_secs"
30,FALSE,0.854505742267315,0.578257014151378,0.676199534982033,0.422790469878472,0.407017543859649,0.945381526104418,0.582470231804411,0.15316968062336,0.475375184950328,-0.0727248674878153,0.0350877192982456,0.91566265060241,0.272035510462904,0.425087333528018,7.11162781715393
31,FALSE,0.97470584090749,0.906734111547067,0.878270978651448,0.77725807440443,0.789473684210526,0.96706827309237,0.570633410836327,0.290339223911362,0.551574719932361,0.139284426940428,0.175438596491228,0.927710843373494,0.404072430071163,0.616394887635705,6.87861514091492
32,FALSE,0.848235045444938,0.580898100137531,0.688226590572818,0.437017920440153,0.435087719298246,0.94136546184739,0.561544423307264,0.232130014160477,0.541534559289791,0.104264967033873,0.175438596491228,0.907630522088353,0.286690622137673,0.348768085977053,6.17314386367798
33,FALSE,0.889818924822097,0.625745057806276,0.71278799408159,0.480377405989742,0.484210526315789,0.94136546184739,0.48178679630804,0.180600542850807,0.482139082646375,-0.0507747382990265,0.0526315789473684,0.911646586345382,0.408032128514057,0.445144514955469,6.15818095207214
34,FALSE,0.840611569083351,0.596154155962805,0.690488268864933,0.454530093582295,0.431578947368421,0.949397590361446,0.541111815683788,0.182510458067425,0.472098922003805,-0.0730588634575363,0.0526315789473684,0.891566265060241,0.299499753399563,0.413643697895381,6.27354001998901
35,FALSE,0.907264144296486,0.752369496152797,0.768188543648277,0.59765816932742,0.578947368421053,0.957429718875502,0.512647079546255,0.183863778170699,0.49291904459945,-0.0201296299765371,0.0701754385964912,0.91566265060241,0.394617064750231,0.568505717982099,6.28486800193787
36,FALSE,0.938730360036638,0.812396357267307,0.800317057704502,0.643001958747566,0.645614035087719,0.955020080321285,0.589304586768125,0.154980068258752,0.478123018389347,-0.0600579515263498,0.0526315789473684,0.903614457831325,0.349425773268513,0.657416289008555,6.03464603424072
37,FALSE,0.910040160642571,0.72084622140093,0.762671739589939,0.582863142191976,0.571929824561404,0.953413654618474,0.604030155710562,0.14269191169109,0.459310927922215,-0.105002028467871,0.0350877192982456,0.883534136546185,0.306010004932009,0.57815430970984,6.02224183082581
38,FALSE,0.895187768618335,0.690020419310697,0.754195730289579,0.559268085674894,0.56140350877193,0.946987951807229,0.480307193687028,0.175090074726752,0.478123018389347,-0.0600579515263498,0.0526315789473684,0.903614457831325,0.414880574931307,0.514930344583945,6.07072281837463
39,FALSE,0.835764109067851,0.528910347096145,0.657704502219404,0.391875429171914,0.368421052631579,0.946987951807229,0.539702670330445,0.200842370119173,0.511202705559078,0.0285062275810095,0.12280701754386,0.899598393574297,0.296061438737406,0.328067976976972,6.11368417739868
40,FALSE,0.916043119847814,0.771312982938602,0.781969985203974,0.612101273622032,0.610526315789474,0.953413654618474,0.609243993517932,0.144946184516214,0.45857112661171,-0.115692320146292,0.0175438596491228,0.899598393574297,0.306799126329882,0.626366798422388,6.36400294303894
41,FALSE,0.923920242373003,0.734146328497925,0.794102726696259,0.636587997494184,0.631578947368421,0.956626506024096,0.557246529979569,0.154415452134794,0.477383217078842,-0.0681753562855982,0.0350877192982456,0.919678714859438,0.366673712393434,0.57973087636313,6.19506692886353
42,FALSE,0.85895864158388,0.592076753267847,0.681018812090467,0.445956364395724,0.407017543859649,0.955020080321285,0.60431198478123,0.247349523011662,0.54005495666878,0.118294956128249,0.140350877192982,0.939759036144578,0.25464665680265,0.344727230256185,6.4579119682312
43,FALSE,0.890706686394703,0.712726085213901,0.73565842316635,0.548186428023516,0.512280701754386,0.959036144578313,0.55943070527725,0.229962601656143,0.525258930458677,0.071805694990931,0.12280701754386,0.927710843373494,0.331275981117453,0.482763483557758,6.51182794570923
44,FALSE,0.948397097160572,0.836845996365624,0.800972310293807,0.653205428749112,0.642105263157895,0.959839357429719,0.540829986613119,0.228086655917718,0.499682942295498,-0.000870405094584779,0.087719298245614,0.911646586345382,0.407567110547454,0.608759340447906,6.03591895103455
45,FALSE,0.964531811456352,0.893317356216504,0.844789685056013,0.735501946083704,0.719298245614035,0.970281124497992,0.613823715916297,0.143423698777382,0.494187275417459,-0.0187555193281926,0.0526315789473684,0.93574297188755,0.350708095540055,0.749893657439123,6.16843199729919
46,FALSE,0.931318255478052,0.769235969878484,0.785182836609596,0.628144515087776,0.610526315789474,0.959839357429719,0.614810117663637,0.142946189580018,0.473367152821814,-0.0771355390910794,0.0350877192982456,0.911646586345382,0.316508137814415,0.626289780298466,6.10190296173096
47,FALSE,0.81991122384274,0.455905629439455,0.609575142675967,0.277937938063546,0.28421052631579,0.934939759036145,0.555273726484887,0.207649373918245,0.503699006552526,0.0105154783459522,0.087719298245614,0.919678714859438,0.264637497357852,0.24825625552121,6.36304402351379
48,FALSE,0.928429507503699,0.768479198958313,0.790593954766434,0.631387598511963,0.624561403508772,0.956626506024096,0.526808990347354,0.230825551472887,0.521242866201649,0.0583171413371802,0.12280701754386,0.919678714859438,0.401620517156345,0.537653647485426,7.02705383300781
49,FALSE,0.847037271894597,0.569149662032898,0.656351722680194,0.390141484847382,0.364912280701754,0.947791164658635,0.522581554287325,0.187601781449726,0.488163179031917,-0.0356805602990047,0.0526315789473684,0.923694779116466,0.324455717607272,0.381547880583172,7.15318512916565
50,FALSE,0.796420770802509,0.501247976306814,0.62151764954555,0.325924705767507,0.291228070175439,0.951807228915663,0.50383992108786,0.193668985729572,0.514478968505601,0.0411605866684416,0.105263157894737,0.923694779116466,0.292580849714648,0.307578990577241,7.21615791320801
51,FALSE,0.890396674416967,0.703321094522928,0.746079053054323,0.552549991200391,0.540350877192982,0.951807228915663,0.557035158176566,0.216637052385369,0.522511097019658,0.0693316729017514,0.105263157894737,0.939759036144578,0.333361516240401,0.486684042137559,6.96215510368347
52,FALSE,0.868385823997746,0.67343643112306,0.706129782287043,0.48880502561045,0.459649122807018,0.952610441767068,0.554075952934545,0.235423469320325,0.523990699640668,0.0619102869148224,0.140350877192982,0.907630522088353,0.3143098710632,0.438012961802735,6.89994096755981
53,FALSE,0.901162544916508,0.712104079188655,0.725533713802579,0.533331443863251,0.491228070175439,0.959839357429719,0.534277460720073,0.197815451988605,0.503699006552526,0.0105154783459522,0.087719298245614,0.919678714859438,0.366885084196435,0.51428862720005,6.73992300033569
54,FALSE,0.906263651095612,0.738427557781728,0.764679771718453,0.592405492182677,0.571929824561404,0.957429718875502,0.537236665962094,0.1752996091691,0.493658845909956,-0.0166042871494401,0.087719298245614,0.899598393574297,0.369026985133518,0.563127948612628,7.11202502250671
55,FALSE,0.843232579440569,0.606524535683881,0.673303741280913,0.441982490632111,0.385964912280702,0.960642570281124,0.576199534982034,0.227719224029386,0.520503064891144,0.061803827660776,0.105263157894737,0.93574297188755,0.267033044458535,0.378805311654495,7.05738306045532
56,FALSE,0.956217853871626,0.864090316261551,0.82136968928345,0.675839086104273,0.687719298245614,0.955020080321285,0.562178538716268,0.254214263204313,0.521771295709152,0.0761539410425837,0.087719298245614,0.955823293172691,0.394039315155358,0.609876053057238,7.26310205459595
57,FALSE,0.87513563024026,0.632694947664968,0.696406679348975,0.472415696586867,0.43859649122807,0.95421686746988,0.535968435144085,0.215919853156186,0.521242866201649,0.0583171413371802,0.12280701754386,0.919678714859438,0.339167195096175,0.416775094508782,7.93352007865906
58,FALSE,0.825251884731911,0.507367054086434,0.624920735573874,0.3224321416372,0.305263157894737,0.944578313253012,0.557598816317904,0.158518515872847,0.469351088564785,-0.0855887062306753,0.0350877192982456,0.903614457831325,0.267653068414007,0.348848538213587,7.59882187843323
59,FALSE,0.862622419502573,0.617104978893718,0.677805960684845,0.431707592576781,0.407017543859649,0.94859437751004,0.530050024660044,0.212997177855288,0.486155146903403,-0.0408882302184713,0.0526315789473684,0.919678714859438,0.332572394842529,0.40410780103843,7.58032202720642
60,FALSE,0.799520890579864,0.460729031676308,0.589389135489326,0.258336943062743,0.224561403508772,0.95421686746988,0.549566687803847,0.174645202801206,0.504438807863031,0.011623001004608,0.105263157894737,0.903614457831325,0.249954202776017,0.286083828875103,8.35483717918396
61,FALSE,0.90367082364546,0.745939478625603,0.753202282815472,0.57641078889893,0.547368421052632,0.959036144578313,0.505883181850207,0.194027161372232,0.504967237370535,0.0160274437895464,0.0701754385964912,0.939759036144578,0.397787641795253,0.551912317253372,7.76209712028503
62,FALSE,0.932318748678928,0.824982964147189,0.799217924328894,0.64986452772936,0.63859649122807,0.959839357429719,0.562530825054605,0.171523818883857,0.501690974424012,0.00472213551617519,0.087719298245614,0.91566265060241,0.369787923624323,0.653459145263332,7.88723802566528
63,FALSE,0.951314028041993,0.862165075658213,0.810505178609173,0.68896347707566,0.649122807017544,0.971887550200803,0.526879447615021,0.233815215838674,0.523250898330163,0.0649293633474089,0.12280701754386,0.923694779116466,0.424434580426972,0.628349859819539,7.90924406051636
